0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.546,0.741,7,-5.443,1,0.0292,0.118,0.0,0.0689,0.705,107.969,4,O! Lucky Hand,Kyle Craft,7,190600,2019-07-12
0.655,0.838,9,-7.55,0,0.0877,0.257,0.0,0.376,0.63,160.137,4,Born May 1st,Boo-Yaa T.R.I.B.E.,5,267206,1995
0.674,0.65,7,-5.864,1,0.357,0.642,0.0,0.568,0.601,82.691,4,"Flowers (feat. Talib Kweli, Niko Gray & Rhettmatic)",Yancey Boys,36,276680,2019-01-01
0.591,0.513,7,-11.151,0,0.0374,0.0285,0.782,0.208,0.263,172.208,4,After Thoughts,Oddisee,38,325095,2013-10-01
0.717,0.788,4,-5.679,0,0.0714,0.00394,0.833,0.396,0.464,91.394,4,And Your Bird Can Sing,Hi'Spec,22,234113,2019-07-31
0.788,0.368,11,-11.803,0,0.0662,0.719,6.18e-06,0.0938,0.31,89.815,4,At the Hotel (Mixed),Eunice Collins,38,218014,2020-11-06
0.638,0.456,1,-11.592,1,0.0411,0.757,0.166,0.203,0.319,134.709,4,Dave's Song - Demo,Whitney,31,191605,2017-11-10
0.824,0.63,10,-11.145,0,0.059,0.623,0.733,0.364,0.908,95.014,4,dancing,NEIL FRANCES,61,174213,2022-01-28
0.564,0.549,1,-6.962,1,0.332,0.00916,0.0,0.087,0.684,178.385,4,Everything Is Falling Down,Phonte,17,217750,2011-09-27
0.5,0.157,11,-19.336,1,0.0414,0.309,0.00786,0.123,0.391,67.581,4,Introduction,Darien Brockington,23,78056,2020-11-27
0.614,0.51,0,-9.85,1,0.035,0.0884,0.816,0.0977,0.913,153.363,4,Musings To Myself - Alternate Version,El Michels Affair,14,192866,2014
0.51,0.766,4,-5.814,0,0.0279,0.00943,3.1e-05,0.0679,0.729,132.162,4,Big Toe,The Growlers,53,151719,2014-09-23
0.812,0.413,0,-13.284,1,0.0656,0.599,0.868,0.109,0.578,145.687,4,Yatton,Beak>,25,319853,2012-07-02
0.618,0.82,10,-5.354,1,0.0299,0.0327,0.00473,0.332,0.74,119.288,4,Don't You Forget It,Allah-Las,19,184789,2012
0.641,0.413,2,-13.212,1,0.102,0.0305,0.844,0.183,0.967,101.27,4,So We Won't Forget,Khruangbin,60,298333,2020-06-26
0.555,0.249,5,-14.269,1,0.0371,0.877,0.000112,0.127,0.616,87.054,4,Mother Beautiful,Sly & The Family Stone,43,119933,1974-07
0.591,0.453,1,-14.045,1,0.0356,0.478,0.216,0.0994,0.153,108.223,4,Never Be The Same,Ronnie Laws,23,265333,1975
0.544,0.52,11,-7.101,0,0.0457,0.0691,0.0242,0.125,0.779,119.997,4,Gazing,Winona Forever,28,173500,2019-06-07
0.49,0.466,1,-7.685,1,0.0284,0.364,0.888,0.0568,0.153,104.882,3,PPP,Beach House,58,368546,2015-08-28
0.458,0.365,9,-11.876,1,0.0387,0.58,0.0316,0.164,0.103,118.041,4,Crane Song,TOLEDO,42,289200,2018-01-30
0.636,0.62,7,-7.064,1,0.416,0.078,0.0,0.115,0.824,170.598,4,Payaso,Tego Calderón,39,275186,2006-08-29
0.946,0.621,0,-8.634,1,0.284,0.000491,0.00771,0.319,0.161,122.039,4,Sacude - Tony Touch Short Mix,Tony Touch,10,204590,2021-07-23
0.732,0.828,8,-6.326,1,0.0271,0.268,0.607,0.0994,0.878,97.003,4,Masquerade / The Night Watch,Blue In Green,24,268453,2011-08-03
0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,4,Let's Groove,"Earth, Wind & Fire",74,339320,1981-11-14
0.661,0.701,6,-10.925,0,0.0363,0.196,0.887,0.152,0.963,151.531,4,Benny's Here,Natural Child,38,401240,2016-09-16
0.925,0.386,2,-14.696,1,0.0535,0.0132,0.00574,0.0609,0.97,120.781,4,Too Tight,Con Funk Shun,38,194333,1993
0.433,0.721,10,-8.556,1,0.0288,0.00039,0.846,0.121,0.59,119.976,4,Headspace,levitation room,31,207028,2019-10-04
0.482,0.459,7,-9.713,0,0.0274,0.749,0.00802,0.235,0.472,136.214,3,Adrie's Dream,Sandro Brugnolini,19,196823,1970-04-06
0.761,0.598,10,-7.249,0,0.182,0.126,0.0,0.0839,0.446,173.897,4,Can’t Take A Joke,Drake,65,163974,2018-06-29
0.407,0.861,2,-6.591,1,0.109,0.000425,0.281,0.293,0.288,130.906,4,Time to Live,Ariel Pink,20,343613,2017-09-15
0.718,0.776,7,-7.046,0,0.0329,0.00338,0.369,0.239,0.677,127.006,4,Kratos in Love,Skylar Spence,31,170634,2021-04-09
0.756,0.854,9,-4.914,1,0.309,0.0682,0.0,0.0832,0.92,92.869,4,Thick,D.I.T.C.,39,222440,2000-02-22
0.489,0.263,3,-14.306,0,0.0296,0.944,0.000227,0.117,0.359,95.718,4,Lost In The World,Sufjan Stevens,34,190272,2021-09-24
0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,4,Somebody to Love,Jefferson Airplane,67,174840,1967
0.439,0.933,3,-5.383,1,0.115,0.216,3.43e-06,0.191,0.742,160.159,4,Tell Em All to Go to Hell,Ezra Furman,29,133000,2013-10-08
0.537,0.862,0,-5.178,1,0.0896,0.000722,0.0,0.358,0.51,148.239,4,Spit In Your Face,Kevin Rudolf,23,275626,2010-01-01
0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,4,Rape Me,Nirvana,68,170000,1993-09-21
0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,4,Who Do You Love?,YG,65,233515,2014-03-18
0.694,0.831,1,-7.963,1,0.0448,0.000868,0.395,0.653,0.101,101.989,4,"Dark Prince, Pt. 3",Atrey,38,228028,2015-10-31
0.451,0.816,4,-5.216,1,0.0759,0.0968,0.0131,0.113,0.303,126.941,4,New Lands,Justice,47,254493,2011-10-24
0.612,0.828,1,-4.065,1,0.276,0.0502,0.0,0.166,0.507,90.448,4,Style and Grace,Blahzay Blahzay,8,186728,2018-10-16
0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,4,Love Will Tear Us Apart - 2020 Remaster,Joy Division,68,208453,1980-06-01
0.676,0.649,9,-7.932,1,0.0301,0.232,0.255,0.0996,0.385,85.005,4,Kahlil Gibran,STRFKR,55,239413,2013-02-19
0.569,0.713,6,-7.169,1,0.0324,0.017,0.000113,0.0862,0.493,108.004,4,Hold Back Your Love,White Lies,29,298573,2016-10-07
0.763,0.61,1,-8.378,0,0.383,0.158,0.0,0.107,0.759,89.504,4,Blackout Rap Show Freestyle '97,O.C.,12,416830,2019-01-04
0.19,0.676,8,-10.928,0,0.0613,0.101,0.863,0.0572,0.162,88.519,4,"Celebration Suite, Pt. 2",Return To Forever,10,332091,1975-01-01
0.328,0.302,7,-12.741,1,0.0726,0.969,0.904,0.0957,0.38,80.552,4,Risaie,Piero Umiliani,35,310786,2018-07-01
0.605,0.559,1,-6.468,1,0.27,0.374,0.0,0.197,0.846,97.733,3,Feeling,Lil Paine,19,133032,2023-01-14
0.568,0.509,6,-7.376,0,0.164,0.805,0.781,0.383,0.605,76.957,3,pressure,chinsei,18,139642,2019-02-12
0.831,0.593,7,-8.957,0,0.0425,0.449,0.0,0.357,0.964,122.088,4,Spin It Faster,Ben Harper,39,236217,2021-07-09
0.613,0.602,2,-9.939,1,0.0734,0.172,0.00728,0.138,0.147,97.198,4,Lonely As I Ever Was,Spencer.,37,233722,2021-09-10
0.526,0.785,7,-6.334,1,0.0305,0.000722,0.00174,0.1,0.0621,130.961,4,Open Your Eyes,Snow Patrol,60,341280,2006-01-01
0.396,0.812,9,-5.704,1,0.0331,7.19e-05,0.0117,0.328,0.5,102.151,4,Iceblink Luck,Cocteau Twins,49,198666,1990
0.783,0.786,4,-5.039,0,0.303,0.0351,0.0,0.101,0.721,181.974,4,Said So,Propo'88,13,258226,2017-06-23
0.829,0.804,1,-8.073,1,0.0527,0.0282,0.849,0.121,0.374,115.691,4,Low Energy,JL Love,15,238608,2022-10-28
0.166,0.45,2,-7.12,1,0.0305,0.536,0.407,0.0601,0.0662,142.243,4,Levitation,Beach House,50,354600,2015-08-28
0.726,0.679,7,-6.443,0,0.0333,0.132,6.73e-06,0.159,0.345,83.047,4,Want It Back,Guts,47,211618,2014-09-08
0.58,0.797,11,-9.689,0,0.0443,0.653,0.762,0.0875,0.596,79.89,4,Nina,Crumb,49,200280,2019-06-14
0.882,0.456,3,-12.091,0,0.142,0.184,0.404,0.336,0.507,100.241,4,For Corners,Digable Planets,42,422533,1994-10-10
0.068,0.549,11,-9.512,0,0.0389,0.00927,0.913,0.331,0.234,65.952,3,Some Velvet Morning,Slowdive,38,202693,1994-11-05
0.424,0.875,9,-2.118,0,0.0378,0.285,0.0,0.158,0.925,114.303,4,Around The Town,Gino Washington,31,135826,1999-07-13
0.711,0.624,0,-8.011,1,0.08,0.421,2.27e-06,0.271,0.703,118.137,4,(Keep Feeling) Fascination,The Human League,43,225173,1988
0.648,0.71,0,-10.992,1,0.0607,0.0462,0.445,0.254,0.528,101.163,4,Shirim,Melody's Echo Chamber,48,286680,2018-06-15
0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,4,Yes I'm Changing,Tame Impala,67,270680,2015-07-17
0.675,0.884,0,-4.343,1,0.421,0.11,0.0,0.103,0.631,86.069,4,Da Professional (Demo Version),HDM,6,233993,2017-05-12
0.383,0.606,1,-9.041,1,0.119,0.226,0.0524,0.331,0.637,101.171,1,Pearls,Madvillain,28,161093,2008-09-30
0.827,0.762,10,-6.299,0,0.27,0.294,0.0,0.21,0.593,96.32,4,What's Goin' On,Gravediggaz,11,272333,1997-01-01
0.452,0.557,0,-6.425,1,0.261,0.478,1.75e-06,0.0945,0.38,82.411,4,Still Dreamin (with JID & Lute feat. 6LACK),Dreamville,48,261053,2020-01-16
0.768,0.53,7,-11.897,1,0.293,0.0514,0.0,0.21,0.604,90.96,4,Status,Godfather Don,34,262079,2000-11-15
0.766,0.835,10,-7.161,0,0.147,0.0746,0.0,0.289,0.826,98.013,4,The Remedy,Raashan Ahmad,16,200000,2013-04-15
0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,4,Full Clip,Gang Starr,63,217440,1999-07-13
0.433,0.152,5,-14.574,1,0.039,0.925,0.861,0.109,0.0416,120.361,3,Antivalse,Chapelier Fou,41,167000,2017-10-20
0.647,0.69,6,-8.657,0,0.0454,0.0224,0.0,0.147,0.682,117.514,4,Swingin Party - 2008 Remaster,The Replacements,52,233573,1985
0.745,0.87,2,-8.973,1,0.042,0.0325,0.00892,0.138,0.919,109.266,4,Turtles Have Short Legs,CAN,25,205219,2017-04-04
0.814,0.35,7,-11.99,1,0.276,0.376,1.18e-05,0.0804,0.548,108.984,4,The Sermon,Erick Sermon,10,184840,2001-08-27
0.603,0.864,7,-2.738,0,0.119,0.49,0.0,0.118,0.53,81.495,4,Seven Series Triplets (feat. Prodigy and Raekwon),Action Bronson,30,211466,2013-06-11
0.553,0.685,2,-10.624,1,0.0266,0.145,0.859,0.138,0.491,79.998,4,Sleep Apnea,Beach Fossils,60,146293,2013-02-19
0.638,0.836,1,-5.267,1,0.328,0.00895,0.0,0.267,0.459,150.37,4,Back In the Building (feat. Hell Rell),Dipset,18,255386,2005-07-12
0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,4,Sticky,Drake,75,243227,2022-06-17
0.525,0.882,5,-4.479,1,0.0467,0.0252,0.0,0.101,0.623,101.674,4,The Safety Dance,Men Without Hats,61,164866,2013-02-11
0.79,0.427,11,-11.361,0,0.0541,0.000885,0.446,0.0514,0.961,116.986,4,Nothing - Original Mix,HNNY,47,312000,2015-02-01
0.713,0.505,8,-9.504,1,0.0365,0.217,0.113,0.1,0.583,101.983,4,Untitled,Mk.gee,41,219456,2019-12-06
0.517,0.546,11,-6.431,0,0.0732,0.13,0.00029,0.171,0.288,137.009,4,Dirty Mouth,Alice Phoebe Lou,53,174909,2021-03-19
0.351,0.084,0,-15.82,1,0.0354,0.992,0.0694,0.133,0.137,132.773,4,How Am I To Know?,Billie Holiday,35,164080,1957-01-01
0.794,0.47,2,-10.629,0,0.0809,0.135,0.493,0.117,0.598,164.053,4,Sparkle City,Shuggie Otis,29,357693,1974
0.798,0.602,9,-12.921,1,0.0379,0.222,0.784,0.296,0.446,120.522,4,Loving You Is on My Mind,The Meters,39,199840,1974
0.607,0.835,0,-5.427,1,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,4,1901,Phoenix,60,193120,2009
0.882,0.391,0,-12.351,1,0.0444,0.613,0.131,0.108,0.26,120.002,4,Bird Song,Elderbrook,51,196318,2018-11-27
0.474,0.903,2,-6.252,1,0.0322,4.64e-05,0.866,0.343,0.547,100.01,4,Necronomicon,Speed Machine,29,231562,2017-04-16
0.365,0.495,4,-8.507,0,0.0269,0.00961,0.919,0.117,0.0788,137.861,4,Day Without End,Protomartyr,26,196435,2020-07-17
0.636,0.61,8,-9.665,1,0.119,0.25,0.000121,0.113,0.296,125.227,3,Jazz,Mick Jenkins,52,260160,2014-08-12
0.242,0.877,9,-4.927,1,0.0574,0.737,0.872,0.0771,0.698,148.473,4,Albuquerque Freakout,Holy Wave,17,284000,2013-02-12
0.696,0.761,8,-5.11,1,0.234,0.0167,0.0,0.0357,0.917,97.015,4,Counter Punch Feat. Guru,Big Shug,23,242991,2005-09-13
0.822,0.526,6,-9.418,0,0.271,0.103,0.0,0.111,0.435,92.996,4,Gangsta Disease -Remix,Krumbsnatcha,9,273213,1998
0.256,0.319,1,-14.847,0,0.0299,0.366,0.718,0.113,0.0666,83.044,3,Rose Blood,Mazzy Star,55,291040,1996-10-29
0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,4,Impossible Germany,Wilco,48,357160,2007-05-11
0.573,0.343,10,-16.142,1,0.0389,0.789,0.402,0.0873,0.0451,138.829,4,Girl of My Dreams,Guti,71,222981,2019-12-14
0.473,0.626,0,-6.887,1,0.0288,0.000427,0.578,0.0786,0.172,157.912,4,i'll die anyway.,girl in red,65,192612,2019-07-17
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,4,Feels Like We Only Go Backwards,Tame Impala,72,192960,2012-01-01
0.587,0.356,2,-15.524,0,0.0383,0.0317,0.702,0.121,0.475,83.959,4,American Sunset,Jack Adkins,26,268762,1984-01-01
0.689,0.612,11,-6.582,0,0.0383,0.633,0.000125,0.127,0.666,100.009,4,Brink of Death,Spooky Mansion,27,208578,2018-10-04
0.422,0.732,6,-7.762,1,0.0892,0.353,0.808,0.365,0.734,175.43,4,Slow Jam 1,King Gizzard & The Lizard Wizard,52,174563,2014-10-31
0.559,0.624,2,-7.209,1,0.0423,0.0103,0.863,0.225,0.542,89.966,4,Stay Fresh,J Rocc,45,84240,2011-04-05
0.393,0.699,1,-8.879,1,0.325,0.0969,0.0,0.647,0.53,94.805,4,Cold One,Madvillain,26,186066,2008-09-30
0.449,0.426,8,-11.474,1,0.0375,0.0363,0.86,0.0826,0.0369,113.043,3,Northern Lights,Julian Cisneros,14,178407,2017-07-30
0.576,0.738,11,-8.122,1,0.0353,0.000387,0.00131,0.13,0.675,168.132,4,Beautiful Disaster,311,59,238400,1997-08-05
0.427,0.849,10,-5.02,1,0.164,0.804,0.00207,0.381,0.352,101.096,4,Smile #1,Slauson Malone,28,184828,2019-04-18
0.452,0.817,4,-6.391,0,0.042,0.0568,0.00159,0.136,0.363,144.035,4,Badibaba,Goat Girl,27,251400,2021-01-29
0.645,0.855,2,-6.153,1,0.177,0.0446,0.000198,0.128,0.431,146.958,4,Narrator - Loraine James Remix,Squid,0,261228,2021-10-26
0.793,0.321,8,-13.074,0,0.0301,0.518,0.00623,0.0713,0.909,84.737,4,Do I Need You,Ann Peebles,47,153866,1974-06-11
0.398,0.493,9,-9.561,1,0.0303,0.00347,0.000157,0.106,0.412,82.048,4,I Bet on Losing Dogs,Mitski,71,170240,2016-06-17
0.761,0.683,2,-10.889,1,0.164,0.141,0.0,0.342,0.671,101.787,4,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,59,286693,1992-05-26
0.487,0.905,0,-5.362,1,0.309,0.00296,0.00197,0.327,0.368,110.27,4,Blues For Percy Carey,Count Bass D,33,111333,2002
0.805,0.406,2,-12.417,1,0.154,0.178,7.41e-05,0.126,0.259,91.994,4,Take Your Time,Red Hot Lover Tone,10,261013,1995-05-16
0.781,0.631,9,-8.207,0,0.326,0.462,0.0,0.0736,0.513,92.381,4,The Pressure,Hardwe're,28,248647,2015-12-08
0.671,0.871,11,-4.126,0,0.0414,0.00599,1.2e-05,0.401,0.776,83.008,4,Animal,AZ,17,228000,2006-11-07
0.609,0.807,9,-4.718,0,0.282,0.158,0.0106,0.0674,0.815,96.076,4,The Format,AZ,48,183440,2006-11-07
0.183,0.0892,9,-21.387,1,0.0366,0.914,0.956,0.118,0.0361,87.997,5,Zorro's Theme - Instrumental,James Horner,24,180533,1994-11-14
0.695,0.561,2,-7.939,0,0.0418,0.0487,0.724,0.0859,0.541,93.949,4,No Use feat. Clara Hill,Jazzanova,35,250706,2002-04-29
0.408,0.893,1,-7.547,1,0.44,0.0141,0.0,0.354,0.585,88.652,4,Heat In Here,Cam'ron & Vado,14,151013,2011-04-19
0.712,0.406,2,-17.96,1,0.217,0.219,0.0,0.0678,0.755,96.507,4,Good Music,Roots,12,269933,2010-07-19
0.496,0.933,11,-6.29,0,0.681,0.00488,9.15e-05,0.133,0.44,156.314,4,Sworn to da Game,Kilo Gram,17,95294,2023-01-14
0.43,0.757,2,-7.465,0,0.0796,0.117,0.357,0.118,0.249,142.03,4,When Will We Learn,MiM0SA,14,203047,2010-10-04
0.669,0.754,10,-6.243,1,0.0539,0.304,0.00902,0.593,0.737,129.048,4,My Hang up is you,SKULL SNAPS 50th Anniversary,8,241371,2022-08-03
0.706,0.88,0,-7.063,1,0.0576,0.0787,0.00795,0.0501,0.947,120.126,4,I Don't Know Anybody Else,Black Box,42,273058,1990-04-09
0.746,0.921,2,-6.008,1,0.217,0.0132,0.00078,0.127,0.772,97.898,4,Thought Process (feat. Black Thought),Tony Touch,11,88173,2013-07-09
0.673,0.413,2,-8.185,0,0.0311,0.418,0.0,0.096,0.375,94.038,4,"Shhh, The Dog is Sleeping",Ezra Bell,27,211112,2020-04-03
0.712,0.712,10,-5.993,0,0.355,0.314,0.0,0.37,0.528,95.151,4,Smoke N Mirrors,B Real of Cypress Hill,27,295226,2009-02-20
0.571,0.752,9,-7.359,1,0.0318,0.00494,0.0098,0.178,0.714,80.785,4,I'll Be There,Michael Rault,10,208973,2018-05-18
0.637,0.503,11,-12.315,0,0.0304,0.343,0.592,0.108,0.424,113.708,4,I Am Here (I Am Alive),Bonny Doon,27,323307,2018-03-23
0.435,0.788,10,-6.669,0,0.0412,0.157,3.23e-06,0.129,0.865,200.255,4,I Don't Want To Talk To You,ARTHUR,29,119250,2020-05-15
0.487,0.81,4,-4.067,0,0.0357,0.000754,0.0,0.352,0.702,123.493,4,Down By The Water,The Decemberists,47,221853,2011-01-18
0.647,0.482,2,-6.631,1,0.0262,0.408,0.0222,0.199,0.359,125.816,4,Never as Tired as When I'm Waking Up,LCD Soundsystem,46,289893,2005-01-24
0.771,0.844,9,-6.653,1,0.271,0.00178,7.41e-06,0.0371,0.376,93.509,4,Cali Agents: The Anthem,Cali Agents,33,198893,2000-06-13
0.805,0.784,10,-6.699,0,0.346,0.688,0.0,0.103,0.745,94.992,4,NO CD,Loyle Carner,49,257920,2017-01-20
0.886,0.154,7,-9.089,0,0.0647,0.93,1.07e-05,0.137,0.474,115.112,4,Like Jesus - Acoustic,Joe Fox,19,178342,2016-10-21
0.621,0.252,2,-14.359,1,0.0331,0.435,0.467,0.0941,0.336,92.586,4,Baby,Ariel Pink,13,287426,2012-08-01
0.485,0.91,7,-4.426,1,0.2,0.142,0.0,0.204,0.583,87.646,4,Crowns for Kings (Feat. Black Thought),Benny The Butcher,51,268339,2019-06-21
0.287,0.781,1,-7.747,1,0.45,0.203,4.17e-06,0.809,0.436,184.38,4,Champion Sound,Jaylib,29,143653,2003
0.388,0.653,1,-6.993,1,0.2,0.175,1.5e-05,0.0758,0.613,83.868,4,Robes (Alex Goose Remix),Freddie Gibbs,16,190530,2015-11-13
0.779,0.365,2,-11.394,0,0.0361,0.885,0.00175,0.0992,0.445,105.891,4,Eye Of The Tiger,The Rural Alberta Advantage,40,180866,2010-01-12
0.722,0.387,4,-15.593,1,0.0343,0.683,0.125,0.142,0.807,119.11,4,Have You Ever Seen the Rain,Johnny Cash,25,150880,1985-01-01
0.698,0.448,10,-8.181,0,0.0385,0.411,1.85e-05,0.134,0.202,89.979,4,Smoke It If You Got One,King Chip,38,298666,2011-12-16
0.65,0.852,2,-6.14,1,0.0337,0.0639,0.00983,0.0743,0.962,108.058,4,When Your Life Feels Like a Loss,De Lux,27,242840,2015-06-22
0.501,0.233,11,-13.562,1,0.0453,0.456,6.81e-06,0.0982,0.262,120.832,3,Someday - triple j Like A Version / Live,Julia Jacklin,32,264920,2019-07-25
0.891,0.777,0,-6.934,1,0.266,0.0244,6.72e-05,0.181,0.646,93.433,4,Grand Groove - Bonus Mix,Intelligent Hoodlum,27,238400,1993-06-22
0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,99.987,4,Chief Rocka,Lords Of The Underground,56,247400,1993-01-01
0.652,0.88,9,-7.853,1,0.033,0.0273,0.334,0.264,0.88,105.004,4,Space Walk - Radio Edit,Lemon Jelly,13,235200,2003-01-20
0.699,0.73,9,-7.336,1,0.394,0.032,0.0,0.466,0.858,81.724,4,What Am I To Do,Mick Jenkins,35,175609,2018-08-27
0.913,0.566,0,-6.27,1,0.302,0.124,1.68e-05,0.398,0.41,138.686,4,Anna Got Me Clickin',Lil Slim,11,210520,1995-12-01
0.803,0.565,5,-4.711,0,0.235,0.0558,0.0,0.141,0.474,163.085,4,POPSTAR (feat. Drake),DJ Khaled,67,200221,2021-04-30
0.6,0.716,3,-5.554,0,0.384,0.0491,0.0,0.109,0.246,180.165,4,Grinding All My Life,Nipsey Hussle,64,175040,2018-02-16
0.564,0.237,0,-14.653,1,0.032,0.718,0.766,0.0968,0.561,78.282,4,Our Way to Fall,Yo La Tengo,49,258426,2000-02-22
0.438,0.408,8,-10.461,0,0.0314,0.528,0.00118,0.131,0.441,170.068,4,Back To Oz,Sufjan Stevens,48,252052,2021-09-24
0.681,0.794,11,-11.003,0,0.382,0.0615,0.000139,0.65,0.146,95.546,4,Stone Garden,The Psycho Realm,39,256493,1997-10-28
0.825,0.302,8,-11.651,1,0.282,0.204,0.0,0.0762,0.747,94.956,4,Walk On By,Thundercat,59,199136,2017-02-24
0.525,0.771,6,-6.96,0,0.236,0.00495,1.86e-06,0.116,0.501,96.122,4,Guv'nor,JJ DOOM,46,183737,2012-08-20
0.655,0.759,7,-6.408,1,0.321,0.0546,0.000586,0.589,0.711,93.704,4,Oochie Wally - Remix,Nas,43,297906,2013-08-20
0.738,0.827,6,-7.721,0,0.297,0.0911,0.0,0.27,0.561,87.778,4,Run The Line,Peanut Butter Wolf,29,321653,1999
0.632,0.792,5,-7.3,0,0.0362,0.00453,0.868,0.0653,0.97,129.005,4,Radio Rock,Galt MacDermot,8,229946,2000-01-01
0.507,0.726,1,-6.185,1,0.402,0.0576,0.0,0.0754,0.616,174.17,4,Can't Be Ya Lover,Shabaam Sahdeeq,20,243640,2013-08-08
0.744,0.126,0,-19.053,0,0.0465,0.589,0.88,0.123,0.451,81.765,4,Accadde a Bali,Arawak,40,146734,1970-01-01
0.802,0.662,11,-9.547,0,0.0524,0.00181,0.18,0.0343,0.508,117.87,4,S.O.L,Bibio,37,351546,2022-10-21
0.733,0.652,10,-7.156,0,0.0356,0.486,0.00798,0.116,0.66,138.834,4,Let's Go Up,Diana Ross,39,242373,1983-06-09
0.516,0.347,7,-11.412,1,0.0326,0.246,0.0,0.143,0.635,139.331,4,Pissin' In The Wind,Jerry Jeff Walker,38,240733,1975
0.748,0.436,8,-10.759,1,0.0641,0.535,1.35e-05,0.11,0.722,88.557,4,"Egg & Daughter Nite, Lincoln Nebraska, 1967 (Crazy Bone)",John Prine,33,245225,2018-04-13
0.527,0.917,7,-2.992,1,0.196,0.0605,0.0,0.328,0.857,175.907,4,Juice (feat. Bryce Vine),The Johnsons,19,179566,2016-10-28
0.869,0.269,0,-14.878,1,0.0707,0.187,0.24,0.103,0.478,127.816,4,Walking In The Dark,Metronomy,47,184413,2019-09-13
0.728,0.388,9,-11.788,0,0.0347,0.0221,0.884,0.0932,0.57,94.999,4,Sorry About the Carpet,Agar Agar,43,368346,2018-09-28
0.665,0.521,11,-10.469,1,0.0614,0.138,0.884,0.108,0.197,117.975,4,I Don't Know How - French 79 Remix,Kid Francescoli,38,425755,2015-03-09
0.861,0.376,7,-8.602,1,0.052,0.0591,1.62e-05,0.0649,0.748,92.72,4,Just My Imagination,Jimmy London,21,206120,2014-11-10
0.317,0.263,11,-13.927,0,0.0291,0.949,0.918,0.105,0.187,88.824,4,Seconda navigazione,Roberto Cacciapaglia,37,231026,2017-11-03
0.676,0.918,2,-3.885,1,0.0559,0.248,0.000409,0.0955,0.905,96.41,4,Midnight Rider,Sharon Jones & The Dap-Kings,55,197526,2016-06-22
0.732,0.148,8,-18.222,1,0.0619,0.747,0.061,0.188,0.608,94.821,4,The Shadow of Your Smile,Jack McDuff,27,232813,1967-01-01
0.696,0.468,8,-12.7,0,0.226,0.436,0.00144,0.226,0.193,96.262,4,On a Vibe,Brain Sick Mob,5,208277,2017-04-09
0.416,0.863,2,-6.559,1,0.318,0.641,0.0133,0.118,0.924,156.541,5,High Stakes,Worldcorp Enterprises,40,138161,2017-10-29
0.501,0.723,8,-5.07,1,0.0322,0.712,0.00106,0.107,0.678,101.969,4,One Million Lovers,The Growlers,47,282738,2013-01-23
0.719,0.69,6,-8.953,0,0.0378,0.116,2.07e-06,0.398,0.791,105.776,4,Stoned Out Of My Mind,The Chi-Lites,32,184533,1973
0.687,0.385,0,-8.948,1,0.0316,0.97,0.938,0.114,0.169,80.006,4,Bianco Hills,Elephant Force,17,126764,2023-01-31
0.54,0.621,7,-13.165,1,0.0369,0.00292,0.00287,0.367,0.195,130.202,4,Two Tribes,Frankie Goes To Hollywood,54,208133,1984-10-20
0.508,0.761,9,-7.149,1,0.0454,0.0415,6.72e-05,0.117,0.474,81.464,4,Cool Colorado,La Femme,49,232480,2021-04-02
0.722,0.168,6,-16.505,1,0.0398,0.892,0.66,0.116,0.34,125.94,4,Pamplemousse,Flavien Berger,40,275213,2018-09-28
0.35,0.891,5,-4.678,0,0.52,0.032,0.0,0.613,0.251,78.496,4,Big Dreams,The Game,33,289120,2008-01-01
0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,4,Impossible Germany,Wilco,48,357160,2007-05-11
0.762,0.503,9,-9.397,0,0.0308,0.777,0.17,0.115,0.558,96.999,4,Lauren,Men I Trust,60,218210,2016-06-13
0.537,0.484,4,-11.564,1,0.0291,0.539,3.53e-05,0.127,0.557,109.589,4,Take Me Home Jesus,Link Wray,27,199133,1971-01-01
0.57,0.411,2,-8.639,1,0.0255,0.423,0.448,0.0976,0.53,77.47,4,Hello Sunshine,Damien Jurado,41,184693,2013-01-01
0.576,0.357,7,-15.332,1,0.0293,0.614,0.323,0.0876,0.65,103.877,4,Keep It,Good Morning,12,159000,2021-04-28
0.678,0.672,0,-5.688,1,0.0302,0.00959,0.0,0.0868,0.625,136.933,4,VOICES (feat. XXXTENTACION),Skye,56,155992,2019-10-31
